id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1761879988985291093,"There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza
There’s a US-backed Israeli genocide in Gaza",False,5638,2318,False,en,72637,,207,EnabledWithCount,,Sun Feb 25 22:24:58 +0000 2024,28,False,"<User id=""966050884886155264"">"
1761939039937335584,"The Most American Thing That Has Ever Happened

A man set himself on fire outside the Israeli embassy in Washington today. He said he did it in protest of the genocide in Gaza.

Independent journalist Talia Jane reports that she was able to obtain footage of the incident, which…",False,6750,2906,False,en,343513,,295,EnabledWithCount,,Mon Feb 26 02:19:37 +0000 2024,181,False,"<User id=""19899980"">"
1762012120151990325,"I refuse to believe that systematically starving people will protect me, &amp; so should you. Don't support it, don't fund it, don't normalize it. I'm saying this as someone who used to live only two kilometres from Gaza. This is unacceptable and has to stop NOW.",False,170,43,False,en,2473,,5,EnabledWithCount,,Mon Feb 26 07:10:00 +0000 2024,0,False,"<User id=""609034516"">"
1762021487261741536,"1/2
Palestinian artist Fathi Ghaben passed away yesterday at the age of 77, at Shuhada al-Aqsa Hospital in Deir al-Balah, while awaiting permission from Israel to leave Gaza to receive proper medical care.
Fathi was born in the village of Hirbiyya, just outside the strip, in 1947 https://t.co/I7DVwps300",False,199,94,False,en,2976,,5,EnabledWithCount,False,Mon Feb 26 07:47:13 +0000 2024,6,False,"<User id=""40541586"">"
1762003807154614495,"Good morning 🇵🇸 ❤️
Day 143 of the genocide in Gaza
I'm still alive...✌️
We want a ceasefire The world must take action to stop the massacres of innocent, defenseless people Intensify the marches in support of Gaza🙏",False,500,333,False,en,4353,,8,EnabledWithCount,,Mon Feb 26 06:36:58 +0000 2024,1,False,"<User id=""1605190297662754816"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1764322478342492402,The Israeli occupation forces targeted a group of Palestinians whilst they were waiting for humanitarian aid in Gaza city. https://t.co/9ZTnf0GXNh,False,6,8,False,en,68,,1,EnabledWithCount,False,Sun Mar 03 16:10:33 +0000 2024,0,False,"<User id=""1229449496389705729"">"
1764320895773126716,Palestinian infants Nesma Khalef and Abdul Aziz tragically succumbed to malnutrition and the lack of available treatment at Kamal Adwan Hospital in northern Gaza. This dire circumstance persists as Israeli forces continue to obstruct the delivery of humanitarian aid to the… https://t.co/z95iQLtUcN,False,57,38,False,en,809,,6,EnabledWithCount,False,Sun Mar 03 16:04:15 +0000 2024,2,False,"<User id=""1573381483485691907"">"
1764316225201447189,"🚨BREAKING: AID TRUCK BOMBED. 

Documentation of the IOF's bombing of an aid truck belonging to a Kuwaiti charity organization in Deir Al-Balah in the central Gaza Strip today, which resulted in 8 martyrs and several wounded. https://t.co/RGOmE2Hoy2",False,199,191,False,en,4095,,19,EnabledWithCount,False,Sun Mar 03 15:45:42 +0000 2024,18,False,"<User id=""463142998"">"
1764318161350840598,We AUC students and the black community in Atlanta did a silent walkout at Ebenezer Baptist Church to protest against Raphael Warnock’s failure to call for an immediate and permanent ceasefire in Gaza https://t.co/FzGTtri8Pa,False,25,9,False,en,789,,1,EnabledWithCount,False,Sun Mar 03 15:53:23 +0000 2024,0,False,"<User id=""1146925570644725762"">"
1764276889084989643,"Zs have detained and one of my patients with schizophrenia. Starved, tortured and deprived of medications for 45 days.

I don't know what to say, I'll try to care for his nutrition and medications, maybe that will save him.",False,1217,706,False,en,27729,,38,EnabledWithCount,,Sun Mar 03 13:09:23 +0000 2024,18,False,"<User id=""868648962"">"
1764274102716473383,A Palestinian father was killed under the rubble of his home whilst embracing his children in Gaza. https://t.co/GU1bXzqnyQ,False,761,706,False,en,16168,,17,EnabledWithCount,False,Sun Mar 03 12:58:19 +0000 2024,25,False,"<User id=""1229449496389705729"">"
1764291643413328381,"2-0, back up the road to Gaza",False,1487,150,False,en,74430,,11,EnabledWithCount,,Sun Mar 03 14:08:01 +0000 2024,7,False,"<User id=""1663563350704533507"">"
1764283279010644450,"The face of pure, unalloyed evil. The Goebbels of Gaza.

Elite British private schools and Oxbridge have created so many of these disturbed monsters who have wrecked havoc all over the world.

We need to shut them down until a deradicalisation programme is firmly in place. https://t.co/hcilCxBQvz",False,3982,1241,False,en,64145,,162,EnabledWithCount,False,Sun Mar 03 13:34:47 +0000 2024,35,False,"<User id=""591982810"">"
1764175143641739485,"When bombs explode in Gaza, shrapnel (sharp fragments of buildings, metal, glass, or other materials) become projectiles, causing major facial injury.

This common injury in Gaza is called The Shrapnel Face. https://t.co/hyPOXdmLKr",False,16315,11158,False,en,205021,,1,EnabledWithCount,False,Sun Mar 03 06:25:05 +0000 2024,57,False,"<User id=""950539834464010240"">"
1764251098599067799,This is the condition of our children in Gaza😭💔😭 https://t.co/p6VDTDSLFk,False,735,630,False,en,12987,,10,EnabledWithCount,False,Sun Mar 03 11:26:54 +0000 2024,11,False,"<User id=""1605190297662754816"">"
1764307946345812343,"I’ve never been a one-issue voter. Gaza changed that—Palestine changed that.

There is *nothing* happening in the UK that matters more than the UK’s complicity in genocide. While starving, innocent people being murdered, everything else is rightly diminished.",False,799,261,False,en,8204,,43,EnabledWithCount,,Sun Mar 03 15:12:48 +0000 2024,8,False,"<User id=""966050884886155264"">"
1764276745195208900,"She waited for them for eleven years and lost them along with her husband in a moment, with feelings mixed with patience and oppression, after the occupation bombed a house east of Rafah in the southern Gaza Strip. https://t.co/HKQ4mXlhAO",False,478,457,False,en,9307,,13,EnabledWithCount,False,Sun Mar 03 13:08:49 +0000 2024,15,False,"<User id=""1229449496389705729"">"
1764288663385428461,"Who F**** ended the lives in #Gaza?

That's not passive voice, that's exonorative voice

Trash. https://t.co/Kf6I0HjjGR",False,355,134,False,en,7968,,26,EnabledWithCount,False,Sun Mar 03 13:56:10 +0000 2024,9,False,"<User id=""1089998124"">"
1764320121068073225,"Gaza | Ahmed, from Jabalia refugee camp, is another child suffering from dehydration and malnutrition in Gaza, as bones began to appear in his face https://t.co/IthuKAHEpk",False,26,20,False,en,1352,,2,EnabledWithCount,False,Sun Mar 03 16:01:11 +0000 2024,5,False,"<User id=""708035638440960000"">"
1764290883766116565,"From the farewells earlier today as a result of the Israeli massacres that took place last night: 

• Footage beloved captures the farewell of Al-Kahlout family who lost more than 20 members

• The Abu 'Anza family lost 14 family members. https://t.co/W2d1u4uCie",False,1634,1773,False,en,34626,,30,EnabledWithCount,False,Sun Mar 03 14:05:00 +0000 2024,29,False,"<User id=""1066392792715399171"">"
1764308711265202490,A Zionist car charged at us! No surprises! We won’t back down! Solidarity with Palestine! Gaza will be free! #FreePalestine #Vaughan #BoycottKellerWilliams https://t.co/6NVdIL24hj,False,200,129,False,en,9050,,12,EnabledWithCount,False,Sun Mar 03 15:15:50 +0000 2024,25,False,"<User id=""1380603125883621380"">"
1764272370506760534,"The number of children who have died due to famine, lack of food and medical treatment in Kamal Odwan hospital in the north of Gaza has risen to 15. https://t.co/ojoDiDMFz3",False,685,621,False,en,11669,,17,EnabledWithCount,False,Sun Mar 03 12:51:26 +0000 2024,20,False,"<User id=""1229449496389705729"">"
1764265539701027022,"lsrael bombed an AID TRUCK

in Deir Al Balah in central Gaza,

KILLING 9 Palestinians.

 https://t.co/PF1KKwkBUM",False,4300,4050,False,en,84329,,90,EnabledWithCount,False,Sun Mar 03 12:24:17 +0000 2024,84,False,"<User id=""226350647"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1764414699116843138,"Hammoud and Afro are $2K away from their goal!!!
Keep sharing everyone

https://t.co/nesmxdNuFM",False,1451,2187,False,en,43559,,11,EnabledWithCount,False,Sun Mar 03 22:17:00 +0000 2024,10,False,"<User id=""3133384100"">"
1764558558366941322,"Still alive and kicking, given another day to report on Israel's atrocities in Gaza",False,239,100,False,en,3616,,9,EnabledWithCount,,Mon Mar 04 07:48:38 +0000 2024,1,False,"<User id=""256642398"">"
1764565093667262643,Painful scenes of families in Rafah bidding farewell to their loved ones following a night of brutal Israeli strikes on different areas across the Gaza Strip. https://t.co/bSWPyxQOBD,False,37,39,False,en,1548,,2,EnabledWithCount,False,Mon Mar 04 08:14:37 +0000 2024,2,False,"<User id=""524869533"">"
1764531211270054369,A Palestinian collects rotten potatoes to feed his children in light of the famine in the north of Gaza. https://t.co/C7XXj0knSS,False,534,532,False,en,9686,,6,EnabledWithCount,False,Mon Mar 04 05:59:58 +0000 2024,9,False,"<User id=""1229449496389705729"">"
1764561556069617855,Good morning from Gaza https://t.co/MJP8VcD9xT,False,1989,458,False,en,16129,,71,EnabledWithCount,False,Mon Mar 04 08:00:33 +0000 2024,9,False,"<User id=""226350647"">"
1764467423854616636,"Zionists tormenting and torturing civilians from Gaza.
We are getting so much used to their brutality that I am afraid to say people will gradually become immunized to it, it might sadly become the new ""normal""....unless we fight it.

Keep in mind, it is a TEST, they are testing… https://t.co/agBKBsRk5k",False,4720,3542,False,en,87819,,246,EnabledWithCount,False,Mon Mar 04 01:46:30 +0000 2024,157,False,"<User id=""1284037838066061313"">"
1764565425575096361,Today is the day this cretin walks into the big house to represent Gaza. That's how far we've sunk. @georgegalloway https://t.co/xjstwEyPaw,False,15,2,False,en,125,,3,EnabledWithCount,False,Mon Mar 04 08:15:56 +0000 2024,0,False,"<User id=""234897931"">"
1764485394626904555,"There’s no difference between Zionism and Nazism, what you are waiting to stand with Palestine . Gaza Dying 💔 https://t.co/1MRtojSMEN",False,350,245,False,en,5955,,17,EnabledWithCount,False,Mon Mar 04 02:57:55 +0000 2024,10,False,"<User id=""1573381483485691907"">"
1764552007384236401,"The child Yazan Kafarnah dies in Rafah, Gaza from malnutrition due to Israel's ongoing siege, depriving over 2 million people in Gaza of food and water. https://t.co/8gdD43Tcds",False,1312,1158,False,en,36810,,64,EnabledWithCount,False,Mon Mar 04 07:22:37 +0000 2024,81,False,"<User id=""524869533"">"
1764518605406781866,Carpet bombing in Khan Younis and Deir al Balah last night! https://t.co/XWghSxl5vp,False,197,198,False,en,6028,,11,EnabledWithCount,False,Mon Mar 04 05:09:53 +0000 2024,6,False,"<User id=""436189806"">"
1764453640675406057,"It's fine to withhold votes for Biden in protest of his genocide in Gaza, but the discourse around doing so often misses the point. A lot of US voters erroneously think they'd be punishing the Democrats by costing them the election, mistakenly assuming Dems care about winning.…",False,2168,815,False,en,79264,,141,EnabledWithCount,,Mon Mar 04 00:51:44 +0000 2024,90,False,"<User id=""19899980"">"
1764552702476886123,My nephew Omar send Salam to you 🇵🇸 https://t.co/QuJcchKha1,False,800,232,False,en,4521,,34,EnabledWithCount,False,Mon Mar 04 07:25:22 +0000 2024,4,False,"<User id=""1755079605386350592"">"
1764552544867492253,Yazan died of malnutrition today.,False,2874,1548,False,en,46432,,44,EnabledWithCount,,Mon Mar 04 07:24:45 +0000 2024,26,False,"<User id=""1514633984185184262"">"
1764532911041036787,"Remember the famous “khamas” calendar guy?

The resignation of Daniel Hagari, the spokesman for the Israeli army, who is the face of the media, intimidation and threat. 
After realizing the great failure to achieve military achievements in the Gaza battles or to achieve a… https://t.co/uvoYZxXHOB",False,430,129,False,en,11583,,38,EnabledWithCount,False,Mon Mar 04 06:06:44 +0000 2024,4,False,"<User id=""463142998"">"
1764519557538992411,"Yesterday, a man raised the Palestinian flag and chanted for Gaza in Alexandria. He was arrested after being beaten in the street by the Egyptian authorities. 

He was not a normal Egyptian citizen; it turns out he was a police officer himself! 

He couldn’t bear the… https://t.co/GUv4ehX83q",False,914,384,False,en,22512,,36,EnabledWithCount,False,Mon Mar 04 05:13:40 +0000 2024,20,False,"<User id=""1621822157717180418"">"
1764522261464138064,⚡️A Palestinian from northern Gaza collects rotten potatoes to satisfy his children’s hunger in light of famine and siege. https://t.co/JQkR548Nv4,False,418,304,False,en,9339,,19,EnabledWithCount,False,Mon Mar 04 05:24:25 +0000 2024,9,False,"<User id=""463142998"">"
1764567192291717602,"🚨 BREAKING | Injuries arrive to Al-Najjar Hospital following the Israeli occupation bombing of the home of the Abu Ghraib family, central Rafah, south of the Gaza Strip.

*16th October Media Group* https://t.co/QJ7ZAJoE5o",False,0,0,False,en,,,0,Enabled,False,Mon Mar 04 08:22:57 +0000 2024,0,False,"<User id=""1323096373"">"
1764555888415678464,"This is Yazan. 

Yazan starved to death in Abu Yousef Al Najjar Hospital in Rafah, southern Gaza.

He died due to malnutrition, more skeleton than boy. https://t.co/hZSt5A4YYO",False,132,103,False,en,2959,,5,EnabledWithCount,False,Mon Mar 04 07:38:02 +0000 2024,5,False,"<User id=""210540317"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1764570798122049709,@NenufarDMonet El mejor que tiene,False,0,0,False,es,,,0,Enabled,,Mon Mar 04 08:37:17 +0000 2024,0,False,"<User id=""873554682609893376"">"
1764570768149508232,"Russie-Ukraine // Israël-Palestine : affrontements de deux nationalismes autour d'une terre.
Ina - François Mitterrand en 1995 : «Le nationalisme, c'est la guerre !»
 https://t.co/zBYJgaoNLr",False,0,0,True,fr,2,,0,EnabledWithCount,False,Mon Mar 04 08:37:09 +0000 2024,0,False,"<User id=""1316743004082900992"">"
1758033652842115394,"Dominion awaits, come be a hero! Like the man said: heroes get remembered, but legends never die. Step up to the plate in Hero Wars and start swinging👇",False,2486,615,False,en,7830807,,449,EnabledWithCount,,Thu Feb 15 07:41:00 +0000 2024,43,False,"<User id=""2752235233"">"
1764570731906584736,"@dusud_kiki Je me méfie de visegrad, très extrême droite, il a tendance à exagérer les faits, surtout en Palestine, il l'a déjà fait pour des rassemblements parisiens avec des commentaires complètement erronés. "" tuent le conducteur "" 🤔",False,0,0,True,fr,1,,0,EnabledWithCount,,Mon Mar 04 08:37:01 +0000 2024,0,False,"<User id=""4876869693"">"
1764570784473702654,@HMFIC86F @pdduke419 @RoyLovesAmerica @mmpadellan @Zackattack775 Isreal and Palestine have not been fighting for thousands of years 😂 isreal hasn't even existed a thousand years. I have family members older than isreal.,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:37:13 +0000 2024,0,False,"<User id=""1003357040511610880"">"
1764570781969793382,@GlennGorki78655 @Runner110988 @souljagoytellem There’s nothing leftie about any position on Israel/Palestine. Leftieness is an economic orientation.,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:37:13 +0000 2024,0,False,"<User id=""34294768"">"
1764570726575571432,"@ElixirSpice I'm so sorry, that sounds awful 😖 😱",False,0,0,False,en,1,,0,EnabledWithCount,,Mon Mar 04 08:37:00 +0000 2024,0,False,"<User id=""744360459852185600"">"
1761660299709444209,Don't overpay on Amazon again! This Amazon shopping hack is like Prime Day on steroids.,False,14,16,False,en,24764,,72,EnabledWithCount,,Sun Feb 25 07:52:00 +0000 2024,0,False,"<User id=""1496774870633529347"">"
1764570712226811962,@Le_Figaro @ZemmourEric Ce grand remplacement se déroule depuis 75 ans en Palestine sous les yeux du monde.,False,0,0,True,fr,1,,0,EnabledWithCount,,Mon Mar 04 08:36:56 +0000 2024,0,False,"<User id=""2785467900"">"
1764570769210929443,@mas_aro @Stardust_Xfiles @njm_fzl @IsraelDefenseF Its a short movie from korea about Palestine that you can search on youtube or in the nationaljuche (the creator)'s twitter account,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:37:10 +0000 2024,0,False,"<User id=""1741467965898493952"">"
1764570790509564019,@Ghan_esaa ❤🇵🇸 Palestine Is Invincible by real terrorists @IDF,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:37:15 +0000 2024,0,False,"<User id=""1414014630507081731"">"
1764570745995428075,"@JoshuaPHilll You should understand that you signed up for violence, and don’t forget why Israel is in Palestine right now, it was the whole massacre that Palestinians carried out in October https://t.co/6TwIr4Igu8",False,0,0,False,en,,,0,Enabled,False,Mon Mar 04 08:37:04 +0000 2024,0,False,"<User id=""1748870569431535616"">"
1764570739519152216,In the lead up to #IWD2024 I’m looking forward to speaking at this Women for Palestine rally hosted by @LabourPalestine tomorrow evening with some brilliant guests. Please join us 🇵🇸,True,0,0,False,en,2,,0,EnabledWithCount,,Mon Mar 04 08:37:03 +0000 2024,0,False,"<User id=""843163618707476481"">"
1764570788097556803,@AdinHaykin1 both palestine and ukraine are fake countries 🤝🇷🇺🇮🇱,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:37:14 +0000 2024,0,False,"<User id=""1645318337411293184"">"
1764570780241641870,'What happened to Rishi Sunak's new policing?' Fury at Palestine yobs scaling monuments | Politics | News | https://t.co/wzdjHxJDUx ⁦@RishiSunak⁩ no more words  https://t.co/Kk7wduLZmC,False,0,0,False,en,,,0,Enabled,False,Mon Mar 04 08:37:12 +0000 2024,0,False,"<User id=""1545446503514361861"">"
1764570718237303081,"@Lucktako78 @s3elemybeloved I assume you are saying that the citizens of palestine are innocent which yes
they are, it's their land, and they want it back from israel
however israelis are NOT innocent as they are colonizers who came from another place to take over the palestinians' land",False,0,0,False,en,2,,0,EnabledWithCount,,Mon Mar 04 08:36:58 +0000 2024,0,False,"<User id=""1642100338231767047"">"
1764570770175381723,"i just had a delusion, i feel like if taylor ever had a moment where she stood back up on her politics, as a surprise song she says she stands with palestine and calls for a ceasefire and plays only the young, she would never but imagine",False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:37:10 +0000 2024,0,False,"<User id=""713888908187013120"">"
1764570709832134923,@GreensAU2 Yep it makes sense!! Especially when being in a gay relationship is a crime in Palestine!!,False,0,0,False,en,1,,0,EnabledWithCount,,Mon Mar 04 08:36:56 +0000 2024,0,False,"<User id=""1452166352727277578"">"
1764570698918350951,Our blood brothers and sisters who stand with the Palestinian ❤️‍🩹#Gaza #SaveRafah #FreePalesine #capcut #edit #pro_palestine #fyp #fypageシ https://t.co/ebXZhypQHm,False,0,0,False,en,,,0,Enabled,False,Mon Mar 04 08:36:53 +0000 2024,0,False,"<User id=""1724587919749611521"">"
1764570695932207369,@icky_iky personally i think blocking should be used for cases of harassment but i totally understand if someone is like really really really uncomfortable with someone else's personality and/or actions. however if their block is questioned they should provide their reason for blocking,False,0,0,False,en,,,1,Enabled,,Mon Mar 04 08:36:52 +0000 2024,0,False,"<User id=""1573103602960199680"">"
1764570690882064743,عاجل | مراسل #الجزيرة: شهيد وعدد من الجرحى في قصف مدفعي إسرائيلي على بلدة القرارة في خان يونس جنوبي قطاع غزة https://t.co/EswS5mgSLc,False,0,0,True,ar,8,,0,EnabledWithCount,False,Mon Mar 04 08:36:51 +0000 2024,0,False,"<User id=""1505878911669964804"">"
1764570680908206415,"@ThatUchihaGuy @jomanka100 @Kahlissee You know how they say that if you kill a terrorist, his kids will become terrorists to avenge their dad?

This is even better. He killed himself and took himself out of the gene pool. Died for Palestine instead of living for Palestine. Loser.",False,0,0,False,en,3,,0,EnabledWithCount,,Mon Mar 04 08:36:49 +0000 2024,0,False,"<User id=""156323085"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1764571489943138811,@JimFergusonUK BP also gets  Palestine gas and oil when Israel steal it,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:40:02 +0000 2024,0,False,"<User id=""1674797075924656129"">"
1764571486419837208,@IsabelleSvi @emiliegomis Free Palestine,False,0,0,False,et,,,0,Enabled,,Mon Mar 04 08:40:01 +0000 2024,0,False,"<User id=""1663639161998327809"">"
1758033653043429802,"Dominion awaits, come be a hero! Like the man said: heroes get remembered, but legends never die. Step up to the plate in Hero Wars and start swinging👇",False,2510,772,False,en,5721168,,619,EnabledWithCount,,Thu Feb 15 07:41:00 +0000 2024,31,False,"<User id=""2752235233"">"
1764571484033585308,my nini😭😭😭 he just made my day so much better!! can't wait bby🫶🏽,True,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:40:00 +0000 2024,0,False,"<User id=""1288801227409625090"">"
1764571461358965189,@WarWatchs Peace to and for Israel and Palestine.,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:39:55 +0000 2024,0,False,"<User id=""3095374659"">"
1764571455331733793,@MuhammadSmiry Sweet kid! I wish i could give a big hug to all the kids in Palestine!,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:39:53 +0000 2024,0,False,"<User id=""283457135"">"
1764571436965150907,"@MuznaShihabi Israël est l'état juif. Le seul et l'unique. C'est l'ONU qui l'a dit. 
Par contre la Palestine n'est toujours pas un état. C'est toujours l'ONU qui l'a dit. 
Bonne journée",False,0,0,True,fr,,,0,Enabled,,Mon Mar 04 08:39:49 +0000 2024,0,False,"<User id=""2351996821"">"
1748064966790275541,Don't overpay online again! You're welcome.,False,8444,2956,False,en,12821765,,3810,EnabledWithCount,,Thu Jan 18 19:29:00 +0000 2024,129,False,"<User id=""1496774870633529347"">"
1764571437480730888,@alilhr88 Allah Pak Palestine ke Muslim ke Madad Farma..Ameen,False,0,0,False,et,,,0,Enabled,,Mon Mar 04 08:39:49 +0000 2024,0,False,"<User id=""1346439146395594752"">"
1764571450919260187,"The #Egyptian police officer removed his uniform and shouted, 'Down with the Egyptian President, he is a traitor and an agent for #Israel",True,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:39:52 +0000 2024,0,False,"<User id=""1612604535184269314"">"
1764571433357783455,@berniehoe2 Peace to and for Israel and Palestine.,False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:39:48 +0000 2024,0,False,"<User id=""3095374659"">"
1764571432309133692,@mhdksafa Free Palestine ❤️,False,0,0,False,et,,,0,Enabled,,Mon Mar 04 08:39:48 +0000 2024,0,False,"<User id=""1718352172256030720"">"
1764571428475809805,"Pro Hamas/Palestine = Death to America, Hamas' ally Iran = Death to America. Iran funds Hamas @MarinaMedvin https://t.co/5KZawSPpV0",True,0,0,False,en,,,0,Enabled,False,Mon Mar 04 08:39:47 +0000 2024,0,False,"<User id=""14782504"">"
1764571427280195832,"My heart aches for you and I feel what you feel. Be strong, we are with you for Palestine Motaz azaiza 💔😫",False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:39:47 +0000 2024,0,False,"<User id=""1453967578389368837"">"
1764571417209864573,"@realstewpeters @TRuffneck55215 I mean damn. Didnt white folks do this ti America , South Africa , Palestine?",False,0,0,False,en,,,0,Enabled,,Mon Mar 04 08:39:44 +0000 2024,0,False,"<User id=""977961302361440256"">"
1764571407185240423,"Part of the preparatory meeting for the #Science_Explore_Program with our Palestinian scientists abroad
GD for I&amp;E @PalestineMoE &amp; PalAST hope that the program will resume soon after being postponed due to the circumstances facing Palestine &amp; war in the Gaza
🇵🇸 #RightToEducation https://t.co/MLE2mJNaMe",False,0,0,False,en,4,,0,EnabledWithCount,False,Mon Mar 04 08:39:42 +0000 2024,0,False,"<User id=""1874903984"">"
1764571400629530761,giffith,True,0,0,False,en,1,,0,EnabledWithCount,,Mon Mar 04 08:39:40 +0000 2024,0,False,"<User id=""1688350515417997313"">"
1764571399853613419,I know baby 😚 https://t.co/7czSn764Su,False,0,0,False,en,2,,0,EnabledWithCount,False,Mon Mar 04 08:39:40 +0000 2024,0,False,"<User id=""1107008998065098752"">"
1764571390496129035,"Lecture: ""Beyond ‘Decoloniality Light’: Palestine, the War Against Decolonization, and Combative Decoloniality"": A Conversation with Nelson Maldonado-Torres.

Date &amp; Time: Wednesday, 06.03.2024 | 3.00pm-4.30pm (CET) / 2.00pm-3.30pm (GMT).

https://t.co/NTaUxRiDjK https://t.co/jNrqFb4IHZ",False,0,0,False,en,1,,0,EnabledWithCount,False,Mon Mar 04 08:39:38 +0000 2024,0,False,"<User id=""873180990138613761"">"
1764571384725045345,"Al Jazeera's @ajplus turns 10 this year, and I am absolutely convinced it has had a huge impact on Americans' perceptions of Palestine.

Prior to that, there wasn't really any American media that centered Palestinians in any narrative, or humanized at all. https://t.co/e82Dsiz214",False,0,0,False,en,,,0,Enabled,False,Mon Mar 04 08:39:36 +0000 2024,0,False,"<User id=""1665584180254904320"">"
1764571367154880751,"@sentdefender The only terrorists are Israeli soldiers. And what a f****** surgical shot, but they still have killed more than 20.000 innocent Palestinian children, FASCISTS, TERRORISTS. FREE PALESTINE 🇵🇸",False,0,0,False,en,5,,0,EnabledWithCount,,Mon Mar 04 08:39:32 +0000 2024,0,False,"<User id=""1590793702452170776"">"
1764571359504633978,@haverdoodles OH MY GODDDDDD,False,0,0,False,en,3,,0,EnabledWithCount,,Mon Mar 04 08:39:30 +0000 2024,0,False,"<User id=""1512636155149570051"">"
id,text,is_quote_status,favorite_count,retweet_count,is_transatable,lang,view_count,replies,reply_count,state,possibly_sensitive,created_at,quote_count,favorited,user
1764571622394970534,@ErbeaHeba @Hanzpal2 قصت خشمها.,False,0,0,True,ar,,,0,Enabled,,Mon Mar 04 08:40:33 +0000 2024,0,False,"<User id=""1710642314039775232"">"
1764571614845235281,@horibnaboy الحر باقي ويتمدد 😂😎,False,0,0,True,ar,1,,0,EnabledWithCount,,Mon Mar 04 08:40:31 +0000 2024,0,False,"<User id=""1557421438004609028"">"
1740721076064165926,Many failed before. Will YOU complete the trial?🧙‍♂️,False,4712,1352,False,en,18084742,,1523,EnabledWithCount,,Fri Dec 29 13:07:00 +0000 2023,85,False,"<User id=""2752235233"">"
1764571563938980256,الله يخزيهم,True,0,0,True,ar,,,0,Enabled,,Mon Mar 04 08:40:19 +0000 2024,0,False,"<User id=""1743300363736752129"">"
1764571500219163027,@RawannddS نووورت 😂,False,0,0,True,ar,1,,0,EnabledWithCount,,Mon Mar 04 08:40:04 +0000 2024,0,False,"<User id=""1557421438004609028"">"
1764571390500389166,كتائب المجاهدين: مشاهد من رصد واستهداف تجمعات وخط سير لقوات العدو جنوب حي الزيتون بصواريخ 107. https://t.co/ULiqRkon6t,False,0,0,True,ar,,,0,Enabled,False,Mon Mar 04 08:39:38 +0000 2024,0,False,"<User id=""1368196155914526728"">"
1764570954473099637,@MonaAhm23338031 ًامين,False,0,0,True,ar,1,,0,EnabledWithCount,,Mon Mar 04 08:37:54 +0000 2024,0,False,"<User id=""1333479345109823499"">"
1754051664452170169,Don't overpay on Amazon again! You're welcome.,False,4394,2144,False,en,6521966,,4161,EnabledWithCount,,Sun Feb 04 07:58:00 +0000 2024,155,False,"<User id=""1496774870633529347"">"
1764571127962112071,@RawannddS حدا*,False,0,0,True,ar,4,,0,EnabledWithCount,,Mon Mar 04 08:38:35 +0000 2024,0,False,"<User id=""1733696429749682176"">"
1764571167996657725,October 7 was a veritable massacre There can be no variable-geometry empathy. Israeli and Palestinian mothers have paid a heavy price. You can't get over the death of your child. Lives shattered forever https://t.co/a1i8IKXWnX,False,0,0,False,en,3,,0,EnabledWithCount,False,Mon Mar 04 08:38:45 +0000 2024,0,False,"<User id=""1294901147749187584"">"
1764570887490048343,الله يصبر اهله ويرحمه يارب,True,0,0,True,ar,,,0,Enabled,,Mon Mar 04 08:37:38 +0000 2024,0,False,"<User id=""1743300363736752129"">"
1764570782041100464,@horibnaboy الي ثلث ايام بدور عليك😂😂💔,False,0,0,True,ar,11,,0,EnabledWithCount,,Mon Mar 04 08:37:13 +0000 2024,0,False,"<User id=""1733696429749682176"">"
1764570739951153198,https://t.co/7IX9IywEvx,False,0,0,False,zxx,2,,0,EnabledWithCount,False,Mon Mar 04 08:37:03 +0000 2024,0,False,"<User id=""1571273099055611904"">"
